income,age,experience,married,house_ownership,car_ownership,state,current_job_years,risk_flag
4409735,54,2,single,rented,no,Uttar_Pradesh,2,1
1771195,31,14,single,rented,no,Maharashtra,9,1
6191553,68,15,single,norent_noown,yes,West_Bengal,13,1
7887382,37,2,single,rented,no,West_Bengal,2,1
9086314,74,1,single,rented,no,Karnataka,1,1
5559747,64,9,single,rented,yes,Andhra_Pradesh,9,1
9878857,32,16,single,rented,yes,Haryana,11,1
4420138,62,4,single,rented,yes,Madhya_Pradesh,4,1
4125869,47,19,single,rented,no,Delhi,13,1
3864475,44,14,single,rented,no,Odisha,10,1
4936411,69,8,married,rented,yes,Maharashtra,3,1
4088166,40,7,single,rented,no,Maharashtra,7,1
4973814,24,19,single,rented,no,Punjab,6,1
9422918,77,11,single,rented,no,Maharashtra,9,1
2278568,25,4,single,rented,no,Uttar_Pradesh,4,1
2385302,69,10,single,rented,yes,Haryana,8,1
5563521,26,4,single,rented,no,Odisha,4,1
3625101,28,5,single,rented,no,West_Bengal,5,1
8896315,27,5,single,rented,no,Maharashtra,5,1
2838734,58,14,single,rented,no,Madhya_Pradesh,5,1
2020252,78,4,single,rented,no,Madhya_Pradesh,4,1
6927537,36,14,single,rented,yes,Maharashtra,7,1
6195504,70,20,single,rented,yes,Odisha,10,1
8998014,72,13,single,rented,yes,Puducherry,9,1
1325345,66,8,single,rented,no,Uttar_Pradesh,8,1
6830726,29,20,married,rented,yes,Gujarat,3,1
5550769,59,5,married,rented,no,Andhra_Pradesh,5,1
7515439,74,6,single,rented,no,Karnataka,6,1
4621722,44,11,single,rented,no,West_Bengal,6,1
2477727,63,15,single,rented,no,Uttar_Pradesh,7,1
3767057,33,20,single,rented,no,Karnataka,6,1
6270306,67,13,single,rented,yes,Tamil_Nadu,13,1
9148290,50,15,single,rented,no,Rajasthan,12,1
8542806,31,12,married,rented,no,Gujarat,6,1
2724690,56,1,single,rented,yes,Uttar_Pradesh,1,1
757960,58,5,single,rented,yes,Uttar_Pradesh,5,1
8948812,52,11,single,rented,yes,Uttar_Pradesh,10,1
7736891,30,12,single,rented,yes,Andhra_Pradesh,10,1
5647261,64,10,single,rented,no,Maharashtra,10,1
5129206,59,8,single,rented,no,Rajasthan,3,1
4301546,66,12,single,rented,yes,Delhi,8,1
2936833,57,9,single,rented,yes,West_Bengal,9,1
5639383,37,5,single,rented,no,Haryana,4,1
9662707,31,2,single,rented,no,Bihar,2,1
8492379,28,16,single,rented,no,Gujarat,14,1
5278110,45,10,single,rented,yes,West_Bengal,8,1
6083984,45,15,single,rented,no,Madhya_Pradesh,3,1
6259059,70,8,married,rented,yes,Chandigarh,8,1
4937591,60,2,single,rented,no,Bihar,2,1
1715663,54,16,single,rented,no,Bihar,14,1
2859501,61,16,married,rented,no,Andhra_Pradesh,7,1
8997854,36,16,single,rented,no,Karnataka,5,1
1464687,23,12,single,rented,yes,Tamil_Nadu,12,1
6987406,27,10,single,rented,no,Uttar_Pradesh,8,1
4959909,56,11,single,rented,yes,Andhra_Pradesh,5,1
3181072,57,12,single,rented,yes,West_Bengal,10,1
6877905,40,9,single,rented,yes,Uttar_Pradesh,7,1
1999104,25,12,single,rented,yes,West_Bengal,11,1
3952093,57,7,single,rented,no,Uttar_Pradesh,7,1
9655646,27,12,single,rented,no,Bihar,5,1
7691997,48,18,single,rented,yes,Kerala,8,1
3371958,23,15,single,rented,no,Tamil_Nadu,4,1
9368198,79,17,single,rented,yes,Andhra_Pradesh,11,1
3379005,77,1,single,rented,no,Andhra_Pradesh,1,1
6860791,47,2,single,rented,yes,Andhra_Pradesh,2,1
765211,38,13,single,rented,yes,Uttar_Pradesh,4,1
2062048,50,3,single,rented,yes,Uttar_Pradesh,3,1
1619598,58,18,single,rented,no,Andhra_Pradesh,8,1
3212655,67,19,single,rented,no,Bihar,7,1
3145889,47,17,married,rented,yes,Telangana,4,1
4247262,62,15,married,rented,no,Assam,4,1
1369359,22,19,single,norent_noown,yes,West_Bengal,9,1
6011488,41,2,single,rented,no,West_Bengal,2,1
76353,45,6,single,rented,yes,Maharashtra,6,1
7475292,33,3,single,rented,no,Jharkhand,3,1
313244,59,10,single,rented,no,West_Bengal,10,1
3921757,77,11,single,rented,no,West_Bengal,3,1
4825118,52,1,single,rented,no,Bihar,1,1
4076147,25,16,married,rented,no,Chhattisgarh,6,1
6743958,24,15,single,rented,no,Andhra_Pradesh,11,1
80183,72,4,single,rented,yes,Jammu_and_Kashmir,4,1
9912721,57,14,single,rented,no,Uttar_Pradesh,5,1
533359,50,7,single,rented,no,Maharashtra,6,1
9084072,22,10,single,rented,no,Karnataka,4,1
6496851,27,1,single,rented,yes,Telangana,1,1
2936274,49,4,single,rented,no,Puducherry,4,1
612456,54,16,single,rented,no,Tripura,9,1
9213176,50,13,single,rented,no,Uttar_Pradesh,3,1
8098496,77,15,single,rented,no,Assam,11,1
5474047,34,3,single,rented,no,Andhra_Pradesh,3,1
9267569,48,11,single,rented,no,Uttar_Pradesh,11,1
3643652,56,2,single,rented,no,West_Bengal,2,1
8750833,50,19,single,rented,no,Andhra_Pradesh,11,1
5738912,76,9,married,rented,no,Andhra_Pradesh,9,1
245102,36,4,single,rented,no,Jharkhand,4,1
3390339,22,19,single,rented,no,Karnataka,3,1
6896303,25,7,single,rented,no,Odisha,7,1
8451500,69,7,married,rented,yes,Madhya_Pradesh,7,1
2557545,21,13,single,rented,yes,Maharashtra,6,1
1956633,23,13,single,rented,no,Gujarat,13,1
9109625,55,5,single,rented,no,Gujarat,5,1
2244337,26,6,single,rented,yes,Uttar_Pradesh,6,1
3762111,61,13,single,rented,yes,West_Bengal,6,1
5155377,75,19,single,rented,yes,Uttar_Pradesh,5,1
7071857,24,10,married,rented,no,Chhattisgarh,3,1
1510736,37,12,single,rented,no,Andhra_Pradesh,5,1
8072596,52,1,single,rented,yes,Delhi,1,1
5250888,30,10,single,rented,no,Uttar_Pradesh,10,1
7256900,55,9,single,rented,no,Madhya_Pradesh,4,1
448021,54,11,single,rented,no,Maharashtra,11,1
4016515,56,13,married,rented,no,Madhya_Pradesh,6,1
3843088,44,10,single,rented,yes,Tripura,6,1
2881888,61,4,single,rented,yes,Maharashtra,4,1
5560320,34,16,single,rented,no,Maharashtra,8,1
3203489,36,3,single,rented,yes,Tamil_Nadu,3,1
3632655,76,18,single,rented,no,Maharashtra,12,1
1789952,27,4,married,rented,no,Bihar,4,1
2391997,69,19,single,rented,no,Haryana,6,1
1364478,33,2,single,rented,no,Maharashtra,2,1
7428533,59,1,single,rented,no,Tripura,1,1
5502824,54,16,single,rented,yes,Uttar_Pradesh,12,1
4388062,28,2,single,rented,no,Tamil_Nadu,2,1
7102815,30,13,single,rented,no,Uttar_Pradesh,13,1
5515243,64,12,single,rented,no,West_Bengal,11,1
8557058,33,2,single,rented,no,Jharkhand,2,1
4873523,22,15,single,rented,no,West_Bengal,3,1
389819,29,3,married,rented,no,Uttar_Pradesh,3,1
1091635,74,11,single,rented,yes,Karnataka,3,1
9013759,50,10,single,rented,yes,Jharkhand,6,1
1695214,44,9,single,rented,yes,Jharkhand,8,1
1729641,38,12,single,rented,no,Gujarat,12,1
3411758,35,20,single,rented,yes,Bihar,4,1
3337437,67,5,single,rented,no,Maharashtra,5,1
3298975,49,8,single,rented,yes,Gujarat,8,1
7876938,70,11,single,rented,no,Delhi,3,1
5572727,74,2,single,rented,yes,Uttar_Pradesh,2,1
8378553,50,15,single,rented,no,Maharashtra,6,1
8727386,46,9,single,rented,no,Karnataka,5,1
3148579,45,9,single,rented,no,Andhra_Pradesh,9,1
3784689,39,7,married,rented,no,Bihar,7,1
8381715,72,0,single,rented,yes,West_Bengal,0,1
3369187,59,3,single,rented,yes,Tamil_Nadu,3,1
4012026,72,8,single,rented,no,Tamil_Nadu,6,1
4536163,66,18,single,rented,no,Assam,13,1
5379845,31,5,married,rented,no,Andhra_Pradesh,5,1
5112098,77,11,single,rented,no,Madhya_Pradesh,11,1
7582947,64,20,married,rented,yes,Uttar_Pradesh,5,1
1303701,34,20,single,rented,no,Uttar_Pradesh,3,1
3604122,49,3,single,norent_noown,no,Bihar,3,1
3957826,78,13,single,rented,no,Uttar_Pradesh,11,1
5067791,55,18,single,rented,no,West_Bengal,4,1
423074,54,16,single,rented,no,Telangana,14,1
7827983,59,18,single,rented,no,Haryana,12,1
7159752,60,18,single,rented,no,Chhattisgarh,3,1
3157162,48,11,single,rented,no,Andhra_Pradesh,7,1
4609641,26,17,single,rented,no,Madhya_Pradesh,9,1
6307225,57,11,single,rented,yes,Bihar,8,1
7403437,77,14,single,rented,no,Gujarat,10,1
4665785,71,13,single,rented,no,Bihar,3,1
1537256,29,5,single,rented,yes,Punjab,5,1
6654390,67,15,single,rented,yes,Delhi,4,1
9307114,27,15,single,rented,yes,Tamil_Nadu,13,1
7334800,75,3,single,rented,no,Rajasthan,3,1
9029413,72,6,single,rented,yes,Kerala,6,1
7049933,23,16,single,rented,no,Andhra_Pradesh,5,1
3040483,33,7,single,rented,yes,Uttarakhand,7,1
8808852,56,16,single,rented,no,Uttar_Pradesh,3,1
5617309,75,16,married,rented,yes,West_Bengal,6,1
8658161,79,13,single,rented,no,Puducherry,13,1
4175765,79,3,single,rented,no,Karnataka,3,1
10675,23,1,single,rented,yes,Telangana,1,1
6710324,25,0,single,rented,yes,Bihar,0,1
8743154,26,15,single,rented,yes,Andhra_Pradesh,10,1
8076327,22,12,single,rented,no,Andhra_Pradesh,7,1
7200605,34,9,single,rented,yes,West_Bengal,9,1
5597223,74,8,single,rented,yes,Rajasthan,3,1
9704512,78,15,single,rented,no,Haryana,11,1
2561886,41,6,single,rented,yes,Jharkhand,5,1
4036960,79,16,single,rented,yes,Haryana,3,1
8437491,22,2,single,rented,no,Uttar_Pradesh,2,1
3083768,34,12,single,rented,no,Bihar,5,1
8758130,34,20,married,rented,no,Delhi,9,1
9265462,48,6,single,rented,no,Rajasthan,6,1
1871076,52,18,single,rented,no,Bihar,3,1
3837133,32,3,single,rented,no,Andhra_Pradesh,3,1
7721706,68,11,single,rented,yes,Rajasthan,3,1
5501513,78,11,single,rented,no,Telangana,11,1
5384780,55,12,single,rented,yes,Madhya_Pradesh,5,1
8748167,36,10,single,rented,no,Maharashtra,10,1
2460413,61,15,single,rented,no,Maharashtra,6,1
5254986,48,6,single,rented,no,Maharashtra,6,1
8936935,36,0,single,rented,no,Assam,0,1
2421029,48,13,single,rented,no,Andhra_Pradesh,5,1
3524413,77,5,single,rented,no,Jharkhand,5,1
1148139,27,9,single,rented,no,Andhra_Pradesh,5,1
9864680,68,13,single,rented,yes,Andhra_Pradesh,12,1
3160585,42,10,single,rented,no,Jammu_and_Kashmir,8,1
1020861,42,17,single,rented,no,Madhya_Pradesh,7,1
5922769,29,7,single,rented,no,West_Bengal,7,1
2748810,71,2,single,rented,no,Telangana,2,1
6793519,57,6,single,rented,no,Bihar,6,1
8517978,58,7,single,rented,no,Kerala,4,1
4435200,60,15,single,rented,no,Maharashtra,5,1
4226060,49,2,single,rented,no,Rajasthan,2,1
9423566,49,7,single,rented,yes,Maharashtra,3,1
4209565,50,1,single,rented,no,Uttar_Pradesh,1,1
2699320,27,1,single,rented,no,Karnataka,1,1
7716359,70,0,single,rented,no,Rajasthan,0,1
9597503,47,13,single,rented,no,Assam,7,1
7475587,26,16,single,rented,yes,Bihar,7,1
11114,73,19,single,rented,no,Andhra_Pradesh,4,1
4094969,61,13,single,rented,no,Gujarat,4,1
3326988,42,7,single,rented,no,Gujarat,7,1
3980648,48,19,single,rented,yes,Tamil_Nadu,3,1
9331890,68,5,single,rented,no,Andhra_Pradesh,5,1
5861916,48,11,single,rented,no,Jharkhand,11,1
133768,50,20,single,rented,no,Maharashtra,10,1
7181774,58,20,single,rented,yes,Karnataka,14,1
9584354,66,17,single,rented,yes,Madhya_Pradesh,12,1
555485,31,15,single,rented,yes,Rajasthan,12,1
6269757,61,6,single,rented,no,Odisha,6,1
7440752,70,10,single,rented,no,Bihar,10,1
678684,67,1,single,rented,no,Delhi,1,1
6597452,39,11,single,rented,no,Rajasthan,10,1
156632,62,5,single,rented,no,Maharashtra,5,1
4657255,28,16,single,rented,no,Jharkhand,7,1
1837938,37,15,single,rented,no,Bihar,10,1
355672,47,11,single,rented,no,Madhya_Pradesh,11,1
6243139,37,18,single,rented,no,Tamil_Nadu,9,1
1963558,36,15,single,rented,yes,Himachal_Pradesh,7,1
8434862,27,9,single,rented,no,Jammu_and_Kashmir,5,1
9763429,73,5,single,rented,no,Andhra_Pradesh,5,1
606432,39,9,single,rented,no,Madhya_Pradesh,6,1
9482746,68,10,single,rented,no,Madhya_Pradesh,6,1
5000063,38,17,single,rented,no,Haryana,5,1
6868118,25,16,single,rented,no,Bihar,13,1
2116007,24,5,single,rented,yes,Telangana,5,1
5522159,22,6,single,rented,no,Andhra_Pradesh,6,1
7154493,28,4,single,rented,no,Tamil_Nadu,4,1
8769550,23,13,single,rented,no,Uttar_Pradesh,9,1
1800877,21,10,married,rented,yes,Andhra_Pradesh,5,1
1312362,25,7,married,rented,no,Maharashtra,7,1
6862187,22,7,single,rented,no,Jammu_and_Kashmir,7,1
6325118,21,13,single,rented,no,Madhya_Pradesh,11,1
9127290,22,11,single,rented,no,Uttar_Pradesh,3,1
6787542,22,0,single,norent_noown,no,Jharkhand,0,1
8143086,22,3,single,rented,no,West_Bengal,3,1
9815414,26,5,single,rented,no,Delhi,5,1
7914034,23,2,single,rented,no,Karnataka,2,1
8703835,21,11,single,rented,yes,Delhi,11,1
1966474,26,16,single,rented,yes,Andhra_Pradesh,4,1
6120219,25,8,single,rented,no,Bihar,3,1
4145727,27,11,single,rented,no,Maharashtra,6,1
5663627,29,0,married,rented,yes,Madhya_Pradesh,0,1
3711307,22,20,single,rented,yes,Puducherry,10,1
1112644,23,16,single,rented,yes,Maharashtra,6,1
7198404,29,19,single,owned,yes,Punjab,6,1
9789626,21,20,single,rented,no,Bihar,4,1
1714140,27,10,single,rented,yes,West_Bengal,10,1
8036025,23,8,single,rented,no,Himachal_Pradesh,4,1
1509614,25,0,married,rented,yes,Andhra_Pradesh,0,1
7253442,24,17,single,rented,no,Odisha,8,1
3745099,27,10,single,rented,no,West_Bengal,10,1
2204102,22,17,single,rented,no,Andhra_Pradesh,7,1
6329094,26,17,single,rented,no,Kerala,12,1
9427951,24,11,single,rented,no,Telangana,8,1
1857595,26,19,single,rented,no,Rajasthan,12,1
7146402,23,20,single,rented,no,Manipur,4,1
3142984,22,13,single,rented,no,Uttarakhand,10,1
2909502,27,18,single,rented,no,Madhya_Pradesh,4,1
9645128,26,2,single,rented,no,Andhra_Pradesh,2,1
6107468,21,16,single,rented,no,Gujarat,13,1
2564409,29,13,single,rented,yes,Karnataka,7,1
8026974,23,20,single,rented,yes,Bihar,11,1
2803101,25,10,single,rented,no,Rajasthan,10,1
3338595,23,15,single,rented,no,Assam,4,1
5131419,26,2,single,rented,no,Uttar_Pradesh,2,1
9766082,28,9,single,rented,no,West_Bengal,3,1
7503751,27,17,single,rented,no,Andhra_Pradesh,8,1
4828749,28,15,single,rented,no,Andhra_Pradesh,5,1
554517,21,7,single,rented,no,Assam,5,1
9451139,22,17,single,rented,no,Karnataka,14,1
7957694,22,0,single,rented,yes,Madhya_Pradesh,0,1
140516,29,19,single,rented,no,Tamil_Nadu,14,1
8450190,26,6,single,rented,no,Rajasthan,6,1
5180835,22,1,single,rented,no,West_Bengal,1,1
4399912,29,9,single,rented,no,West_Bengal,9,1
8593281,22,19,single,rented,no,Haryana,11,1
5832406,24,4,single,rented,yes,Maharashtra,4,1
700444,24,0,single,rented,no,Kerala,0,1
1047915,23,4,single,rented,yes,Maharashtra,4,1
7134942,28,20,single,rented,yes,West_Bengal,11,1
4514928,28,20,single,rented,yes,Odisha,5,1
600473,24,11,single,rented,no,Haryana,6,1
448452,22,7,single,rented,no,Madhya_Pradesh,6,1
7644982,24,1,single,rented,no,Haryana,1,1
8141088,22,1,single,rented,no,Tamil_Nadu,1,1
6733582,24,3,single,rented,no,West_Bengal,3,1
6547688,27,5,single,rented,yes,Jharkhand,4,1
8236972,21,7,single,rented,no,Bihar,4,1
7970733,26,7,single,rented,yes,Maharashtra,7,1
2499276,21,0,single,rented,no,Jharkhand,0,1
1467935,28,8,married,rented,no,Maharashtra,8,1
4977116,25,7,single,rented,yes,Madhya_Pradesh,7,1
4432896,29,14,single,rented,no,Andhra_Pradesh,13,1
2974289,22,3,single,rented,no,Uttar_Pradesh,3,1
6068842,29,6,single,rented,no,Maharashtra,6,1
1872336,28,3,single,rented,yes,Madhya_Pradesh,3,1
7458144,26,13,single,rented,yes,Uttar_Pradesh,7,1
3264559,29,14,married,rented,no,West_Bengal,4,1
490369,23,7,single,rented,yes,Punjab,6,1
4476997,27,15,single,rented,no,Bihar,7,1
681915,24,16,single,rented,no,Maharashtra,9,1
2844373,28,3,single,rented,no,Maharashtra,3,1
5971936,24,1,single,rented,no,Bihar,1,1
2143718,25,0,single,norent_noown,yes,Kerala,0,1
3350415,29,9,single,rented,no,Maharashtra,6,1
7583518,28,4,single,rented,no,Madhya_Pradesh,4,1
2929735,23,14,single,rented,no,Karnataka,9,1
6472266,21,2,single,rented,yes,Karnataka,2,1
5737594,26,11,single,rented,no,Haryana,10,1
9819070,25,11,single,rented,no,Bihar,6,1
6671351,28,14,single,rented,no,Bihar,13,1
3154685,27,1,single,rented,no,Gujarat,1,1
2065698,24,10,single,rented,yes,West_Bengal,5,1
1621444,22,16,single,rented,no,Bihar,9,1
1969104,28,9,single,rented,no,Assam,7,1
8683216,21,0,married,rented,no,Uttar_Pradesh,0,1
21831,26,14,single,rented,yes,Tamil_Nadu,5,1
5822214,26,12,single,rented,no,Uttar_Pradesh,4,1
2499018,24,15,single,rented,no,Bihar,8,1
7212880,21,17,single,rented,no,Madhya_Pradesh,13,1
2503612,25,18,single,rented,no,Uttar_Pradesh,6,1
8800769,29,4,single,rented,no,Maharashtra,4,1
8075181,21,12,single,rented,no,Andhra_Pradesh,7,1
4536029,24,20,single,rented,no,Uttar_Pradesh,8,1
4141656,27,20,single,rented,no,Jharkhand,12,1
9055988,27,6,single,rented,no,Tamil_Nadu,3,1
1821438,26,0,single,rented,yes,Uttar_Pradesh,0,1
3873393,21,7,single,rented,yes,Uttar_Pradesh,7,1
1072440,29,15,single,rented,no,West_Bengal,6,1
250306,23,15,single,rented,no,Gujarat,10,1
5393575,22,1,single,rented,yes,Bihar,1,1
3539122,28,11,single,rented,no,Kerala,4,1
7535330,27,17,single,rented,yes,Maharashtra,5,1
9985964,28,8,married,rented,no,Kerala,8,1
759604,26,18,single,rented,no,Uttar_Pradesh,10,1
9087771,28,2,single,rented,yes,Madhya_Pradesh,2,1
1906089,27,14,single,rented,no,Maharashtra,5,1
7773112,25,2,single,rented,yes,Maharashtra,2,1
8822191,26,13,single,rented,no,Uttar_Pradesh,3,1
7280359,21,11,single,rented,no,Uttar_Pradesh,6,1
4038904,25,6,single,rented,yes,West_Bengal,6,1
3218946,25,0,single,rented,no,Andhra_Pradesh,0,1
8296594,22,13,single,rented,no,Uttar_Pradesh,13,1
1362373,21,0,single,rented,no,Madhya_Pradesh,0,1
894168,26,20,single,rented,yes,Maharashtra,14,1
5953603,29,11,single,rented,yes,Maharashtra,7,1
3607368,27,19,single,rented,yes,West_Bengal,13,1
4973814,24,19,single,rented,no,Punjab,6,1
2278568,25,4,single,rented,no,Uttar_Pradesh,4,1
3625101,28,5,single,rented,no,West_Bengal,5,1
8896315,27,5,single,rented,no,Maharashtra,5,1
8492379,28,16,single,rented,no,Gujarat,14,1
1464687,23,12,single,rented,yes,Tamil_Nadu,12,1
6987406,27,10,single,rented,no,Uttar_Pradesh,8,1
1999104,25,12,single,rented,yes,West_Bengal,11,1
9655646,27,12,single,rented,no,Bihar,5,1
3371958,23,15,single,rented,no,Tamil_Nadu,4,1
1369359,22,19,single,norent_noown,yes,West_Bengal,9,1
4076147,25,16,married,rented,no,Chhattisgarh,6,1
7716196,27,5,single,rented,no,Delhi,5,1
6743958,24,15,single,rented,no,Andhra_Pradesh,11,1
3390339,22,19,single,rented,no,Karnataka,3,1
6896303,25,7,single,rented,no,Odisha,7,1
2557545,21,13,single,rented,yes,Maharashtra,6,1
1956633,23,13,single,rented,no,Gujarat,13,1
2244337,26,6,single,rented,yes,Uttar_Pradesh,6,1
7071857,24,10,married,rented,no,Chhattisgarh,3,1
1789952,27,4,married,rented,no,Bihar,4,1
4388062,28,2,single,rented,no,Tamil_Nadu,2,1
4873523,22,15,single,rented,no,West_Bengal,3,1
389819,29,3,married,rented,no,Uttar_Pradesh,3,1
4609641,26,17,single,rented,no,Madhya_Pradesh,9,1
1537256,29,5,single,rented,yes,Punjab,5,1
9307114,27,15,single,rented,yes,Tamil_Nadu,13,1
10675,23,1,single,rented,yes,Telangana,1,1
6710324,25,0,single,rented,yes,Bihar,0,1
8743154,26,15,single,rented,yes,Andhra_Pradesh,10,1
3049346,26,5,married,rented,no,Jharkhand,3,1
8514369,21,5,single,rented,yes,Rajasthan,4,1
8437491,22,2,single,rented,no,Uttar_Pradesh,2,1
1148139,27,9,single,rented,no,Andhra_Pradesh,5,1
5922769,29,7,single,rented,no,West_Bengal,7,1
2158013,21,6,single,owned,yes,Tamil_Nadu,6,1
2699320,27,1,single,rented,no,Karnataka,1,1
7475587,26,16,single,rented,yes,Bihar,7,1
4657255,28,16,single,rented,no,Jharkhand,7,1
8434862,27,9,single,rented,no,Jammu_and_Kashmir,5,1
6868118,25,16,single,rented,no,Bihar,13,1
2116007,24,5,single,rented,yes,Telangana,5,1
5522159,22,6,single,rented,no,Andhra_Pradesh,6,1
7154493,28,4,single,rented,no,Tamil_Nadu,4,1
8769550,23,13,single,rented,no,Uttar_Pradesh,9,1
495619,26,1,single,rented,no,West_Bengal,1,1
1800877,21,10,married,rented,yes,Andhra_Pradesh,5,1
1312362,25,7,married,rented,no,Maharashtra,7,1
6862187,22,7,single,rented,no,Jammu_and_Kashmir,7,1
6715263,29,0,single,rented,no,Madhya_Pradesh,0,1
6325118,21,13,single,rented,no,Madhya_Pradesh,11,1
9127290,22,11,single,rented,no,Uttar_Pradesh,3,1
6787542,22,0,single,norent_noown,no,Jharkhand,0,1
8143086,22,3,single,rented,no,West_Bengal,3,1
9815414,26,5,single,rented,no,Delhi,5,1
8927753,25,17,single,rented,yes,Chhattisgarh,13,1
7914034,23,2,single,rented,no,Karnataka,2,1
8703835,21,11,single,rented,yes,Delhi,11,1
1966474,26,16,single,rented,yes,Andhra_Pradesh,4,1
6120219,25,8,single,rented,no,Bihar,3,1
4145727,27,11,single,rented,no,Maharashtra,6,1
5663627,29,0,married,rented,yes,Madhya_Pradesh,0,1
3711307,22,20,single,rented,yes,Puducherry,10,1
1112644,23,16,single,rented,yes,Maharashtra,6,1
9789626,21,20,single,rented,no,Bihar,4,1
7253442,24,17,single,rented,no,Odisha,8,1
3745099,27,10,single,rented,no,West_Bengal,10,1
2204102,22,17,single,rented,no,Andhra_Pradesh,7,1
6329094,26,17,single,rented,no,Kerala,12,1
9427951,24,11,single,rented,no,Telangana,8,1
1857595,26,19,single,rented,no,Rajasthan,12,1
1780484,24,10,single,rented,no,Andhra_Pradesh,5,1
7146402,23,20,single,rented,no,Manipur,4,1
3142984,22,13,single,rented,no,Uttarakhand,10,1
2909502,27,18,single,rented,no,Madhya_Pradesh,4,1
6107468,21,16,single,rented,no,Gujarat,13,1
2564409,29,13,single,rented,yes,Karnataka,7,1
8026974,23,20,single,rented,yes,Bihar,11,1
2803101,25,10,single,rented,no,Rajasthan,10,1
3338595,23,15,single,rented,no,Assam,4,1
5131419,26,2,single,rented,no,Uttar_Pradesh,2,1
9766082,28,9,single,rented,no,West_Bengal,3,1
7503751,27,17,single,rented,no,Andhra_Pradesh,8,1
4828749,28,15,single,rented,no,Andhra_Pradesh,5,1
554517,21,7,single,rented,no,Assam,5,1
9451139,22,17,single,rented,no,Karnataka,14,1
7957694,22,0,single,rented,yes,Madhya_Pradesh,0,1
140516,29,19,single,rented,no,Tamil_Nadu,14,1
8450190,26,6,single,rented,no,Rajasthan,6,1
5180835,22,1,single,rented,no,West_Bengal,1,1
9717828,22,13,single,rented,yes,Delhi,10,1
4399912,29,9,single,rented,no,West_Bengal,9,1
8593281,22,19,single,rented,no,Haryana,11,1
5832406,24,4,single,rented,yes,Maharashtra,4,1
700444,24,0,single,rented,no,Kerala,0,1
1047915,23,4,single,rented,yes,Maharashtra,4,1
7134942,28,20,single,rented,yes,West_Bengal,11,1
4514928,28,20,single,rented,yes,Odisha,5,1
600473,24,11,single,rented,no,Haryana,6,1
448452,22,7,single,rented,no,Madhya_Pradesh,6,1
9275320,28,12,single,rented,no,Maharashtra,3,1
7644982,24,1,single,rented,no,Haryana,1,1
8141088,22,1,single,rented,no,Tamil_Nadu,1,1
6733582,24,3,single,rented,no,West_Bengal,3,1
6547688,27,5,single,rented,yes,Jharkhand,4,1
8236972,21,7,single,rented,no,Bihar,4,1
7970733,26,7,single,rented,yes,Maharashtra,7,1
2499276,21,0,single,rented,no,Jharkhand,0,1
1467935,28,8,married,rented,no,Maharashtra,8,1
4977116,25,7,single,rented,yes,Madhya_Pradesh,7,1
4432896,29,14,single,rented,no,Andhra_Pradesh,13,1
2974289,22,3,single,rented,no,Uttar_Pradesh,3,1
6068842,29,6,single,rented,no,Maharashtra,6,1
1872336,28,3,single,rented,yes,Madhya_Pradesh,3,1
7458144,26,13,single,rented,yes,Uttar_Pradesh,7,1
3264559,29,14,married,rented,no,West_Bengal,4,1
6123115,27,16,single,rented,no,Tamil_Nadu,10,1
490369,23,7,single,rented,yes,Punjab,6,1
681915,24,16,single,rented,no,Maharashtra,9,1
2844373,28,3,single,rented,no,Maharashtra,3,1
5971936,24,1,single,rented,no,Bihar,1,1
2143718,25,0,single,norent_noown,yes,Kerala,0,1
3350415,29,9,single,rented,no,Maharashtra,6,1
3424035,24,2,single,rented,no,West_Bengal,2,1
7583518,28,4,single,rented,no,Madhya_Pradesh,4,1
2929735,23,14,single,rented,no,Karnataka,9,1
5737594,26,11,single,rented,no,Haryana,10,1
9819070,25,11,single,rented,no,Bihar,6,1
6671351,28,14,single,rented,no,Bihar,13,1
3154685,27,1,single,rented,no,Gujarat,1,1
2065698,24,10,single,rented,yes,West_Bengal,5,1
1621444,22,16,single,rented,no,Bihar,9,1
8683216,21,0,married,rented,no,Uttar_Pradesh,0,1
21831,26,14,single,rented,yes,Tamil_Nadu,5,1
5822214,26,12,single,rented,no,Uttar_Pradesh,4,1
2499018,24,15,single,rented,no,Bihar,8,1
7212880,21,17,single,rented,no,Madhya_Pradesh,13,1
5305177,23,17,single,rented,no,Uttar_Pradesh,9,1
2503612,25,18,single,rented,no,Uttar_Pradesh,6,1
8800769,29,4,single,rented,no,Maharashtra,4,1
8075181,21,12,single,rented,no,Andhra_Pradesh,7,1
4536029,24,20,single,rented,no,Uttar_Pradesh,8,1
4141656,27,20,single,rented,no,Jharkhand,12,1
9055988,27,6,single,rented,no,Tamil_Nadu,3,1
1821438,26,0,single,rented,yes,Uttar_Pradesh,0,1
3873393,21,7,single,rented,yes,Uttar_Pradesh,7,1
1072440,29,15,single,rented,no,West_Bengal,6,1
250306,23,15,single,rented,no,Gujarat,10,1
3539122,28,11,single,rented,no,Kerala,4,1
9985964,28,8,married,rented,no,Kerala,8,1
759604,26,18,single,rented,no,Uttar_Pradesh,10,1
9087771,28,2,single,rented,yes,Madhya_Pradesh,2,1
1906089,27,14,single,rented,no,Maharashtra,5,1
7773112,25,2,single,rented,yes,Maharashtra,2,1
8822191,26,13,single,rented,no,Uttar_Pradesh,3,1
7280359,21,11,single,rented,no,Uttar_Pradesh,6,1
